  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  3	  7	  8	  5	  1	  0	  5	  5	  1	  0	  0	  0	  0	  0	  6	  5	  1	  0	  0	  0	  3	  7	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  4	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  3	  1	  0	  2	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  3	  3	  1	  0	  0	  1	  3	  4	  1	  0	  0	  0	  3	  4	  4	  7	  0	  0	  0	  0	  0	  0	  3	  4	  7	  5	  1	  0	  0	  0	  3	  6	  2	  0	  0	  0	  0	  0	  0	  2	  3	  4	  3	  1	  0	  0	  0	  0	  0	  0	  6	  0	 10	  0	  0	  4	 11	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  8	  0	  0	  0	  3	  9	  0	  0	  0	  0	  0	  7	  0	  0	  0	  0	  0	  0	  6	  0	  0	  0	 11	  0	  0	  0	  0	 30	 15	  0	  0	  0	  0	  0	  1	  9	  8	  5	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 10	 15	 16	 12	 15	 15	 17	 17	 15	 13	 12	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  3	 10	  9	  8	  5	  4	  4	  4	  4	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  0	  2	  4	  1	  0	  0	  0	  0	  0	  6	  2	  0	  0	  0	  0	  0	  6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	  0	  2	  4	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  4	  4	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  3	  4	  4	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	  1	 15	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  4	  2	  1	  2	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 33	  2	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  7	 12	 13	  8	  5	  7	 10	 11	  8	  7	  5	  0	  0	  0	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  3	  4	  2	  4	  4	  4	  1	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  3	  1	  0	  0	  0	  0	  0	  0	  0	  2	 10	 12	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  0	  0	  0	  0	  0	 25	  0	  0	  0	  0	  0	  0	  0	  0	  9	  0	  0	  0	  0	 39	  0	  3	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  3	  9	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	  4	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  3	  1	  2	  1	  0	  2	  3	  3	  6	  5	  4	  4	  3	  3	  8	 12	 13	 13	 11	  7	  7	  4	  1	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  3	  0	  0	  0	  0	  0	  0	  0	  0	  8	 12	  0	  0	  0	  7	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  1	  6	  0	  6	  2	  0	  0	  0	  5	  7	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 24	  0	  0	  5	 10	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  3	  1	  3	  3	  1	  0	  4	  5	  5	  8	  8	  8	  7	  5	  5	  9	  8	  7	  4	  1	  1	  0	  0	  2	  4	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  4	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  1	  0	  0	  0	  0	  1	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  9	  8	  1	  0	 13	  0	  0	  0	  0	 28	  8	  0	  0	  0	  0	 14	  0	  0	  0	  0	  6	  5	  2	  6	  6	  2	  0	  0	 13	  0	  0	  0	  0	  9	  7	  3	  1	  0	  0	  0	  0	  0	  0	 10	  0	  0	  0	  0	 15	 18	  0	  0	  9	  3	  4	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  3	  1	  3	  3	  1	  3	  4	  5	  5	  7	  9	 11	 12	  9	  8	  4	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  1	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  1	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  7	  2	  0	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	  7	  1	  1	 17	  0	  0	  0	  4	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 28	 12	  1	  8	  2	  0	  0	  0	 16	  0	  0	  0	  7	 10	  6	  3	  7	  2	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	 23	 21	  0	  0	  0	 16	  8	  0	  0	  0	  2	  4	  6	  1	  3	  4	  4	  4	  3	  2	  4	  1	  4	  4	  3	  1	  3	  4	  3	  2	  4	  7	  9	 11	 12	  9	  8	  4	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  0	  0	  0	  4	  6	  2	  0	  0	  0	  0	  0	  0	  0	  3	  3	  0	  0	  0	  0	  3	  3	  1	  1	  3	  4	  4	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  2	  3	  4	  4	  3	  1	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  1	  0	  0	  0	  0	  0	  2	  1	  0	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	  1	  1	 15	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  5	  9	  0	  0	  0	  0	  0	  0	  8	  0	  0	  0	  3	 23	  0	  0	  3	 13	  9	  6	  3	  7	  9	  2	  0	  0	  0	  0	  0	  0	  6	  0	  0	  0	  0	 13	  0	  0	  0	  1	  0	  0	  0	  0	  2	  7	  7	  7	 11	  9	  5	  6	  4	  3	  6	  3	  4	  3	  1	  0	  2	  1	  0	  4	  4	  7	  8	  8	  9	  8	  6	  4	  0	  0	  0	  3	  7	  9	  9	  8	  6	  4	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  0	  0	  0	  3	  7	  2	  0	  0	  0	  0	  0	  0	  0	  6	  5	  1	  0	  0	  0	  2	  3	  1	  0	  1	  3	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  2	  3	  3	  1	  3	  5	  0	  0	  3	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  0	  1	  3	  3	  0	  0	  1	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  3	  4	  5	 23	  0	  0	 13	  0	  0	 18	 15	  0	  0	 12	 34	 22	  0	  0	  0	  0	  0	  0	 10	  0	  4	  0	  5	 34	  0	  0	  7	 11	  6	  5	  1	  6	  8	  2	  6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 13	 22	  0	  0	  0	  0	  0	  0	  4	  8	 11	 10	  6	  4	  4	  4	  6	  6	  5	  4	  2	  0	  0	  2	  1	  0	  3	  4	  1	  3	  7	  8	  9	  8	  3	  5	  3	  4	  6	  8	 11	 13	 15	 13	  4	  1	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  4	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  5	  7	  7	  5	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  2	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  1	  0	  0	  0	  0	  8	  6	  0	  0	  0	  4	  5	  0	  0	  0	  0	  0	  0	  0	  0	  3	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  3	  0	  0	  0	  5	  7	  1	  0	  0	  5	 11	 11	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 15	  0	  0	  0	  8	  6	  4	  0	  4	 20	  6	  0	  0	 16	  0	  0	  0	  0	 20	  6	  0	  0	  6	  0	 21	  0	  0	  0	  3	  0	  0	  0	  0	  0	  2	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  8	  0	  0	  0	  0	  8	  8	  5	  1	  5	 11	 17	 15	 13	 11	  9	  7	  6	  8	  6	  2	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  2	 10	  0	  0	  0	  2	  0	  2	  1	  1	  0	  1	  6	  8	 12	 32	 17	 18	 29	  0	  0	  0	  0	  0	  6	  4	  3	  6	  0	  0	  8	  3	  0	  0
  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  4	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  6	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  8	  8	  1	  0	  0	  5	 12	 13	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 12	  0	  0	  0	  0	  2	  2	  0	  0	 18	  7	  0	  0	  0	  1	  0	  0	  0	  0	 32	  0	  0	  9	  8	 15	  0	  0	  0	  5	  0	  0	  0	  0	  0	  1	  6	  0	  0	  0	  0	  0	  0	  0	 25	  0	  0	  0	  0	  6	  0	  0	  1	  5	  5	  7	  4	  1	  1	  8	 15	 13	 12	 12	 11	  8	  7	  7	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 16	 14	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 19	 33	 37	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 13	  1	  8	 20	  6	  0	  0
  0	  0	  0	  0	  0	  2	  4	  5	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  7	  7	  4	  0	  0	  4	  6	  0	  0	  0	  0	  4	  4	  0	  0	  0	  0	  0	  1	  3	  3	  1	  0	  0	  0	  0	  0	  0	  0	  4	  4	  0	  0	  0	  0	  4	  4	  0	  0	  3	  7	  7	  4	  0	  0	  1	  3	  1	  0	  0	  0	  0	  0	  0	  0	  4	  4	  3	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 10	 16	 20	 28	 36	 40	 40	 28	 19	 17	 17	 11	  8	  0	  0	  0	  0	  0	  9	  9	  1	  0	  3	  5	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  6	  0	  0	  2	 19	  0	  0	  0	  2	  1	  5	  7	  0	  0	  0	  0	  9	  0	  0	  0	  0	  0	  0	  0	  1	  2	  3	 21	 13	  0	  0	  0	  4	  1	  0	  0	  1	  0	  1	  5	  0	  0	  0	  0	  0	  0	  0	  5	  2	  0	  0	  0	 12	  5	  6	  1	  0	  0	  0	  4	  6	  5	  3	  0	  0	  0	  6	 11	 11	  7	  2	  0	  1	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	 30	  4	  0	  0	 14	 10	  0	  0	  0	  0	 18	 36	 27	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 13	 18	  5	  0	  0	  0	 10	 11
  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  5	  2	  0	  0	  0	  0	  0	  5	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	  2	  0	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  6	  6	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 28	 36	 24	 11	  0	  0	  0	  0	  0	  0	 11	 17	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  1	  9	  1	  0	  0	  0	  6	  4	  0	  0	  0	  0	  0	  0	  0	 12	  7	  0	  0	  0	  0	  0	  0	 18	  0	  4	  5	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  3	  1	  0	  0	  0	  0	  0	  0	  1	 40	  0	  0	  0	  0	  3	  1	  2	  0	  0	  0	  2	  7	  4	  1	  0	  0	  0	  6	 11	 11	  8	  2	  0	  3	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 10	  8	  0	  0	  0	 25	 37	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  4
  0	  5	  5	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	  0	  0	  0	  0	  0	  4	  3	  0	  0	  0	  0	  0	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 18	 17	 13	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	 12	 11	  0	  0	  0	  0	  6	  1	  0	  0	  0	  0	  0	  0	  0	 18	 10	  8	 18	  0	  0	  0	  0	 19	  0	  0	  0	  0	  0	  3	  2	  4	  3	  1	  1	  3	  4	  7	  0	  0	  1	  0	  0	  0	  0	  0	 20	  0	  0	  0	  0	 15	  4	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	  4	  4	  1	  0	  2	  2	  3	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  8	  0	  0	  1	 28	 43	  0	  0	  0	  0	  0	  0	  0	  0	  0	 27	 30	  2	  0	  0	  0	  0	  0	 34	 20	  0	  0	  6	 11	  8	  6	  2	  0
  0	  6	  7	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	  8	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  4	  3	  3	  0	  0	  4	  2	  0	  0	  0	  0	  0	  5	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 27	 34	 16	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 23	 39	 26	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  2	  9	  9	  0	  0	  0	  4	  2	  0	  0	  0	  4	  0	  1	  6	 17	  0	  0	 20	 24	  0	  0	  0	  0	  0	 21	 17	  0	  0	  0	  1	  6	  5	  3	  0	  0	  2	  4	  9	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  9	 13	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  4	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  8	  1	  0	  0	 19	 37	  0	  0	  0	  0	  0	  0	  0	  0	 37	 73	 34	  7	  0	  0	  0	  0	  0	  0	 40	 82	 60	 28	  8	  0	  0	  2	  0	  1	  0
